"Who Killed the Electric Car?","Documentary","As a result of their development of a solar powered vehicle for a competition, General Motors decided in the late 1980's to develop a fully functional and affordable electric powered car. The resulting vehicles were high powered, zero emission, but could only run for approximately 100 miles on a charge, which is sufficient for most day to day driving. Because they knew that the technology was feasible and because of the global warming phenomenon resulting from the uncontrolled burning of fossil fuels, California state regulators passed the Zero Emission Vehicle Mandate in 1990, requiring all auto makers to offer for sale in the state zero emission vehicles. The electric car was the most promising technology at the time. It was argued that they were more environmentally friendly than conventional vehicles, even if the electricity was produced through burning coal. Under pressure from all the auto makers who sued the California Air Resources Board, the mandate was revoked in 2003. Despite lessees who loved their electric vehicles, all the auto makers repossessed their electric vehicles and refused to re-lease or sell the vehicles even to their existing users. Many forces seemed to be working against making electric vehicles available, despite technology itself making their production and operation feasible."
"King Corn","Documentary","King Corn is a feature documentary about two friends, one acre of corn, and the subsidized crop that drives our fast-food nation. In King Corn, Ian Cheney and Curt Ellis, best friends from college on the east coast, move to the heartland to learn where their food comes from. With the help of friendly neighbors, genetically modified seeds, and powerful herbicides, they plant and grow a bumper crop of America's most-productive, most-subsidized grain on one acre of Iowa soil. But when they try to follow their pile of corn into the food system, what they find raises troubling questions about how we eat-and how we farm"
"Taxi to the Dark Side","Documentary,Crime,War","Using the torture and death in 2002 of an innocent Afghan taxi driver as the touchstone, this film examines changes after 9/11 in U.S. policy toward suspects in the war on terror. Soldiers, their attorneys, one released detainee, U.S. Attorney John Yoo, news footage and photos tell a story of abuse at Bagram Air Base, Abu Ghraib, and Guantanamo Bay. From Bush, Cheney, Rumsfeld, and Gonzalez came unwritten orders to use any means necessary. The CIA and soldiers with little training used sleep deprivation, sexual assault, stress positions, waterboarding, dogs and other terror tactics to seek information from detainees. Many speakers lament the loss of American ideals in pursuit of security."
"The Union: The Business Behind Getting High","Documentary","BC's illegal marijuana trade industry has evolved into a business giant, dubbed by some involved as 'The Union', Commanding upwards of $7 billion Canadian annually. With up to 85% of 'BC Bud' being exported to the United States, the trade has become an international issue. Follow filmmaker Adam Scorgie as he demystifies the underground market and brings to light how an industry can function while remaining illegal. Through growers, police officers, criminologists, economists, doctors, politicians and pop culture icons, Scorgie examines the cause and effect nature of the business - an industry that may be profiting more by being illegal."
"Waltz with Bashir","Documentary,Animation,Biography","One night at a bar, an old friend tells director Ari about a recurring nightmare in which he is chased by 26 vicious dogs. Every night, the same number of beasts. The two men conclude that there's a connection to their Israeli Army mission in the first Lebanon War of the early eighties. Ari is surprised that he can't remember a thing anymore about that period of his life. Intrigued by this riddle, he decides to meet and interview old friends and comrades around the world. He needs to discover the truth about that time and about himself. As Ari delves deeper and deeper into the mystery, his memory begins to creep up in surreal images."
"Ghosts of the Abyss","Documentary,Family","Academy award® winning director and master storyteller James Cameron journeys back to the site of his greatest inspiration # the legendary wreck of the Titanic. With a team of the world's foremost historic and marine experts and friend Bill Paxton, he embarks on an unscripted adventure back to the final grave where nearly 1,500 souls lost their lives almost a century ago. Using state-of-the-art technology developed expressly for this expedition, Cameron and his crew are able to explore virtually all of the wreckage, inside and out, as never before. With the most advanced 3D photography, moviegoers will experience the ship as if they are part of the crew, right inside the dive subs. In this unprecedented motion picture event, made especially for IMAX 3D Theatres and specially outfitted 35mm 3D theaters across the country, Cameron and his team bring audiences to sights not seen since the sinking 90 years ago and explore why the landmark vessel # more than any shipwreck # continues to intrigue and fascinate the public."
"Sharkwater","Documentary","Sharkwater - The Story "An eye-opening film...visually stunning... this movie will change the way you see our oceans." - Bonnie Laufer, Tribute Magazine For filmmaker Rob Stewart, exploring sharks began as an underwater adventure. What it turned into was a beautiful and dangerous life journey into the balance of life on earth. Driven by passion fed from a life-long fascination with sharks, Stewart debunks historical stereotypes and media depictions of sharks as bloodthirsty, man-eating monsters and reveals the reality of sharks as pillars in the evolution of the seas. Filmed in visually stunning, high definition video, Sharkwater takes you into the most shark rich waters of the world, exposing the exploitation and corruption surrounding the world's shark populations in the marine reserves of Cocos Island, Costa Rica and the Galapagos Islands, Ecuador. In an effort to protect sharks, Stewart teams up with renegade conservationist Paul Watson of the Sea Shepherd Conservation Society. Their unbelievable adventure together starts with a battle between the Sea Shepherd and shark poachers in Guatemala, resulting in pirate boat rammings, gunboat chases, mafia espionage, corrupt court systems and attempted murder charges, forcing them to flee for their lives. Through it all, Stewart discovers these magnificent creatures have gone from predator to prey, and how despite surviving the earth's history of mass extinctions, they could easily be wiped out within a few years due to human greed. Stewart's remarkable journey of courage and determination changes from a mission to save the world's sharks, into a fight for his life, and that of humankind."
"Chimpanzee","Documentary","Oscar, a baby chimpanzee is enjoying his life with his mother in the jungles along the Ivory Coast. Without warning, young Oscar is tragically orphaned during an attack from a rival group of chimpanzees. Afterwards, he attempts to survive on his own, and to be accepted by the other chimps. But Oscar struggles, until he is surprisingly adopted by the Alpha Male of his group."
"Crumb","Documentary,Biography","This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind. As stream-of-consciousness images incessantly flow forth from the tip of his pen, biting social satire is revealed, often along with a disturbing and haunting vision of Crumb's own betes noires and inadequacies. As his acid-trip induced images flicker across our own retinas, we gain a little insight into this complex and highly creative individual."
"In the Shadow of the Moon","Documentary,History","In the 1960s, US President John F Kennedy proposed landing a man on the moon before the decade was finished. This film has interviews with most of the surviving astronauts of the Apollo program who were making ready to make that great voyage with an army of experts determined to make the endeavor possible. Through training, tragedy and triumph, we follow the greatest moments of one of Humanity's great achievements."
"The Art of Flight","Documentary,Adventure,Sport","Two years in the making, "The Art of FLIGHT" gives iconic snowboarder Travis Rice and friends the opportunity to redefine what is possible in the mountains. Experience the highs, as new tricks are landed and new zones opened, alongside the lows, where avalanches, accidents, and wrong-turns strike."
"Forks Over Knives","Documentary","What has happened to us? Despite the most advanced medical technology in the world, we are sicker than ever by nearly every measure. Cases of diabetes are exploding, especially amongst our younger population. About half of us are taking at least one prescription drug and major medical operations have become routine. Heart disease, cancer and stroke are the country's three leading causes of death, even though billions are spent each year to "battle" these very conditions. Millions suffer from a host of other degenerative diseases. Could it be there's a single solution to all of these problems? A solution so comprehensive, but so utterly straightforward, that it's mind-boggling that more of us haven't taken it seriously? FORKS OVER KNIVES examines the profound claim that most, if not all, of the so-called "diseases of affluence" that afflict us can be controlled, or even reversed, by rejecting our present menu of animal-based and processed foods. The major storyline in the film traces the personal journeys of Dr. T. Colin Campbell, a nutritional scientist from Cornell University, and Dr. Caldwell Esselstyn, a former top surgeon at the world renowned Cleveland Clinic. Inspired by remarkable discoveries in their young careers, these men conducted several groundbreaking studies, one of which is considered among the most comprehensive health-related investigations ever undertaken. Their research separately and independently led them to the same startling conclusion: degenerative diseases like heart disease, type 2 diabetes, and even several forms of cancer, could almost always be prevented-and in many cases reversed-by adopting a whole foods, plant-based diet. Despite the profound implications of their findings, their work has remained relatively unknown to the public. In addition, cameras follow "reality patients" who have chronic conditions from heart disease to diabetes. Doctors teach these patients how to adopt a whole foods plant-based diet as the primary approach to treat their ailments-while the challenges and triumphs of their journeys are revealed."
"Fat, Sick & Nearly Dead","Documentary","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well- with one foot already in the grave, the other wasn't far behind. FAT, SICK & NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health. With doctors and conventional medicines unable to help long-term, Joe turns to the only option left, the body's ability to heal itself. He trades in the junk food and hits the road with juicer and generator in tow, vowing only to drink fresh fruit and vegetable juice for the next 60 days. Across 3,000 miles Joe has one goal in mind: To get off his pills and achieve a balanced lifestyle. While talking to more than 500 Americans about food, health and longevity, it's at a truck stop in Arizona where Joe meets a truck driver who suffers from the same rare condition. Phil Staples is morbidly obese weighing in at 429 lbs; a cheeseburger away from a heart-attack. As Joe is recovering his health, Phil begins his own epic journey to get well. What emerges is nothing short of amazing - an inspiring tale of healing and human connection. Part road trip, part self-help manifesto, FAT, SICK & NEARLY DEAD defies the traditional documentary format to present an unconventional and uplifting story of two men from different worlds who each realize that the only person who can save them is themselves."
"Pina","Documentary","In modern dance since the 1970s, few choreographers have had more influence in the medium than the late Pina Bausch. This film explores the life and work of this artist of movement while we see her company perform her most notable creations where basic things like water, dirt and even gravity take on otherworldly qualities in their dancing."
"The Age of Stupid","Documentary,History,War","This ambitious documentary/drama/animation hybrid stars Pete Postlethwaite as an archivist in the devastated world of the future, asking the question: "Why didn't we stop climate change when we still had the chance?" He looks back on footage of real people around the world in the years leading up to 2015 before runaway climate change took place."
"Zeitgeist","Documentary,History","This film gathers information from many sources and puts it together in a way that shows it is possible for people to be manipulated by large institutions, governments and economic powers. It is divided into 3 parts. 1. Religion: Pagan astrological beliefs compared to modern and ancient religions. (9:35-35:53) 2. 9/11: An overview of the numerous questionable aspects of this immensely important event. (35:54-1:09:16) 3. The Federal Reserve Bank: A history of its formation and ability to control the economy. (1:09:17-1:56:23) With many news clips from tragic events in history, audio excerpts from those who believe people are being misled about the level of freedom they have, this riveting documentary will anger those who agree with it as well as those who do not. A very timely and important piece of work that all free thinking people should see. Viewer Content Warning: This film contains stock photos and film of war and September 11th scenes that may not be suitable for all viewers. (18 or older)"
"Everest","Documentary,Short","An international team of climbers ascends Mt. Everest in the spring of 1996. The film depicts their lengthy preparations for the climb, their trek to the summit, and their successful return to Base Camp. It also shows many of the challenges the group faced, including avalanches, lack of oxygen, treacherous ice walls, and a deadly blizzard."
"Love the Beast","Documentary,Sport","What if you were a Hollywood movie star with an obsession for cars and racing? You would probably read every script with even the tiniest link to the subject matter, in the hope that you could tell a great car story of the likes of "Grand Prix", "Le Mans" or "Mad Max". Then one day you happened to open your garage door and sitting there, right in front of you, was the film you had been searching for. This is what happened to Eric Bana and this time around, the co-star is his very own Ford GT Falcon Coupe- THE BEAST. Eric realized the story was in fact, about him, his first car, a lifetime of ownership and a lifetime of friendship. He set about documenting his own 25 year long love story. A simple tale of one man's ongoing relationship with his very first car. After years of precious restoration, Eric and his 3 closest friends, decided to enter the car into one of the most grueling and dangerous motor races that exists: The Targa Tasmania Rally. This would be a personal Everest for both man and machine, until...on day 4 of the race, tragedy strikes. The man who was hell bent on trying to convey how much he and those around him loved "THE BEAST", had just destroyed it. Eric has now unwillingly cast himself in his own real life drama. We follow him from inside the race car to the surreal world of the red carpet. This compelling true story follows Eric's progression as a car lover, and as a person conflicted by what he has done. The personal and social pressures mount up in the face of re building a car that means so much to him. Along the way Eric seeks guidance and wisdom from not only the inner sanctum of his 3 life long friends but also Jay Leno, Jeremy Clarkson, and Dr Phil."
"Zeitgeist: Addendum","Documentary,History,War","Zeitgeist Addendum, attempts to locate the root causes of this pervasive social corruption, while offering a solution. This solution is not based on politics, morality, laws, or any other "establishment" notions of human affairs, but rather on a modern, non-superstitious based understanding of what we are and how we align with nature, to which we are a part. The work advocates a new social system which is updated to present day knowledge, highly influenced by the life long work of Jacque Fresco and The Venus Project."
"Ônibus 174","Documentary,Crime","On June 12th, 2000, a bus full of passengers was kidnapped in Rio de Janeiro in broad daylight. The kidnapper, Sandro do Nascimento, terrorized his victims and when he finally agreed to surrender and the episode was close to an end, a policeman tried to shoot him, killing one of the hostages instead, a young woman. The whole episode was broadcast live, causing revolt among the population. The documentary is about the incident, with interviews, focusing on Sandro do Nascimento, his childhood, and how unavoidably he was doomed to become a bandit."
"Roger & Me","Documentary","Filmmaker Michael Moore was born and raised in Flint, Michigan, a city dominated by one company, General Motors (GM), which is the largest corporation in the world and which was founded in Flint. The people of Flint were prosperous because of GM, and in turn GM was successful because of the people of Flint. The fortunes of Flint take a decidedly downward turn when GM Chair, Roger B. Smith, decides to close eleven GM plants, most in Flint, which means the loss of 30,000 jobs there. Despite GM still making profits in the billions, Smith moves those jobs to new factories in Mexico, where wages are lower. As such, Moore goes on a quest to speak to Smith to find out exactly his rationale for relocating those 30,000 jobs from Flint, thus devastating the city, and to show Smith firsthand that devastation. But Moore's quest is easier said than done. Moore gets turned back by one security guard after another wherever Smith is at the time. Moore also delves into the fortunes of the average ex-GM worker and his/her family in Flint, what the city is doing to try and reinvent itself, and what employment opportunities are had if one decides to stay in Flint."
"Nostalgia de la luz","Documentary,Drama","In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime."
"Porn Star: The Legend of Ron Jeremy","Documentary,Biography","Porn Star: The Legend of Ron Jeremy offers audiences a penetrating look inside the world of Ron Jeremy, America's most unlikely sex star and hero to millions. With nearly 25 years in the adult film industry and over 1,600 films to his credit, Ron Jeremy is huge. In his world, Ron reigns supreme-he's made millions of dollars and slept with thousands of beautiful women, and is indisputably the industry's biggest star. And everyone who's anyone knows Ron-a pop icon to millions, he is a beacon of hope for many American male, since he stands as living proof that pretty much anyone can get some. So how did such a classically unhandsome, big and hairy guy ever get to be suchia super stud? In one of the most fascinating and entertaining comedies of the last year, audiences finally get a chance to get inside the life and times of Ron Jeremy, and find out what's really behind the hardest working man in show business."
"Marina Abramovic: The Artist Is Present","Documentary,Biography,History","This feature-length documentary film follows the artist as she prepares for what may be the most important moment of her life: a major retrospective of her work at The Museum of Modern Art in New York. To be given a retrospective at one of the world's premiere museums is, for any living artist, the most exhilarating sort of milestone. For Marina, it is far more - it is the chance to finally silence the question she has been hearing over and over again for four decades: 'But why is this art?'"
"Surviving Progress","Documentary","Humanity's ascent is often measured by the speed of progress. But what if progress is actually spiraling us downwards, towards collapse? Ronald Wright, whose best-seller, A Short History Of Progress inspired SURVIVING PROGRESS, shows how past civilizations were destroyed by "progress traps" - alluring technologies and belief systems that serve immediate needs, but ransom the future. As pressure on the world's resources accelerates and financial elites bankrupt nations, can our globally-entwined civilization escape a final, catastrophic progress trap? With potent images and illuminating insights from thinkers who have probed our genes, our brains, and our social behaviour, this requiem to progress-as-usual also poses a challenge: to prove that making apes smarter isn't an evolutionary dead-end."
"The Invisible War","Documentary,Crime,Drama","An investigative and powerfully emotional documentary about the epidemic of rape of soldiers within the US military, the institutions that perpetuate and cover up its existence, and its profound personal and social consequences."
"I Am Bruce Lee","Documentary,Biography","Bruce Lee is universally recognized as the pioneer who elevated martial arts in film to an art form, and this documentary will reveal why Bruce Lee's flame burns brighter now than the day he died over three decades ago. The greatest martial artists, athletes, actors, directors, and producers in the entertainment business today will share their feelings about the one who started it all. We will interview the people whose lives, careers, and belief systems were forever altered by the legendary "Father of Martial Arts Cinema". Rarely seen archival footage and classic photos will punctuate the personal testimonials. Prepare to be inspired."
"9/11","Documentary","On September 11, 2001, filmmaker James Hanlon and Jules and Gedeon Naudet were filming a documentary on a rookie New York City firefighter when they noticed a plane overhead. That plane would hit the World Trade Center. They rushed immediately to the scene. James Hanlon and the Naudets filmed throughout Sept. 11 and the days afterward from the firemen's perspective, as it became clear to them that this was the only known footage from inside the Twin Towers that day."
"Grey Gardens","Documentary","Seventy-nine year old Edith Bouvier Beale and her fifty-six year old daughter, Edith 'Little Edie' Bouvier Beale, are Jacqueline Kennedy's aunt and cousin. Living alone with several cats, fleas and raccoons (the latter, wild, which live in the attic but who Edie feeds), the Beale's are discovered living in filth and squalor in Grey Gardens, their 28-room family mansion located in East Hampton, Long Island, the mansion which doesn't even have running water. Edie moved home twenty-four years earlier to care for her ailing mother. In what Edie considers a "raid" on their privacy, the Suffolk County Board of Health orders the Beale's to clean up the house or be evicted. With few exceptions, the Beale's are suspicious of the outside world. The Beale's comply with the order and renovate the house with financial help from their more famous relative. Mother and daughter are outwardly combative with each other, but their constant bickering masks a protective attitude each has for the other. Both cling to their past lives, with each still believing that that life can exist, Edith as a singer, and Edie as a social débutante (Edie is always sporting a fashionable scarf around her head). Old habits die hard as even two years after renovations on the home have begun, Edith lives primarily in her bedroom in her twin bed which is covered with garbage and cats, who use the corner of the room as a bathroom. And Edie constantly dreams of a time when she can return to living in New York City as a débutante and dancer, although one realizes that she is only using her mother as an excuse for what she really considers her comfortable current living situation."
"Side by Side","Documentary","Investigates the history, process and workflow of both digital and photochemical film creation. It shows what artists and filmmakers have been able to accomplish with both film and digital and how their needs and innovations have helped push filmmaking in new directions. Interviews with directors, cinematographers, colorists, scientists, engineers and artists reveal their experiences and feelings about working with film and digital. Where we are now, how we got here and what the future may bring."
"Waco: The Rules of Engagement","Documentary,History","This controversial documentary about the stand-off between an unorthodox Christian group - the Branch Davidians, under the leadership of the young, charismatic David Koresh - and the FBI and ATF in Waco, Texas, from February to April 1993 presents a different spin on the events from that of the United States government, which held that the Branch Davidians set the fire that destroyed their compound, and killed the vast majority of them, on April 19, 1993. Using footage from the 51 day siege, from the congressional hearings afterwards, from people involved in all aspects of the siege, and from experts technical, psychological, and religious, the movie suggests that the Branch Davidians were not a cult, but a valid religious group practicing under First Amendment freedoms who fell victim to first the ineptitude of an ATF raid designed to garner the agency positive attention and later the cruel, methodical work of the FBI, who over-saw the murder of the Davidians and then quickly covered it up."
"The Times of Harvey Milk","Documentary,Biography,History","On November 27, 1978, San Francisco Mayor George Moscone and Board of Supervisors Supervisor Harvey Milk were assassinated by Milk's fellow Supervisor Dan White. Underlying the assassination were White's social conservatism, Milk's open homosexuality (Milk being the first openly gay elected official in the United States) and Moscone's support of Milk. Friends and supporters (some of who were homophobic before meeting Milk) speak of Milk's life as a social crusader in the Castro District, a wannabe politician and his astuteness as an elected official in the position of what most would consider a political outsider. Although Milk fought for gay rights, he also worked toward general human rights. His biggest political battle was fighting against Proposition 6, also known as the Briggs Proposition, which would have restricted the rights of openly gay teachers in California. This fight seemed to be a losing battle in an era when gay rights were being repealed across the US. A more complete story of White, the reasons for the assassinations, and the public response to the verdict in his murder trial are also presented."
"Reindeerspotting - pako Joulumaasta","Documentary","This documentary tells the story of Jani, a 19-year-old drug addict living on social welfare among with his friends. Tired of his life in a remote city in Rovaniemi, he decides to travel by train to various parts of Europe before being sent to imprisonment for several petty crimes."
"The Pervert's Guide to Cinema","Documentary","THE PERVERT'S GUIDE TO CINEMA takes the viewer on an exhilarating ride through some of the greatest movies ever made. Serving as presenter and guide is the charismatic Slavoj Zizek, acclaimed philosopher and psychoanalyst. With his engaging and passionate approach to thinking, Zizek delves into the hidden language of cinema, uncovering what movies can tell us about ourselves. Whether he is untangling the famously baffling films of David Lynch, or overturning everything you thought you knew about Hitchcock, Zizek illuminates the screen with his passion, intellect, and unfailing sense of humour. THE PERVERT'S GUIDE TO CINEMA cuts its cloth from the very world of the movies it discusses; by shooting at original locations and from replica sets it creates the uncanny illusion that Zizek is speaking from 'within' the films themselves. Together the three parts construct a compelling dialectic of ideas. Described by The Times in London as 'the woman helming this Freudian inquest,' director Sophie Fiennes' collaboration with Slavoj Zizek illustrates the immediacy with which film and television can communicate complex ideas. Says Zizek: 'My big obsession is to make things clear. I can really explain a line of thought if I can somehow illustrate it in a scene from a film. THE PERVERT'S GUIDE TO CINEMA is really about what psychoanalysis can tell us about cinema.'"
"Seven Up!","Documentary,Short,Biography","A group of seven-year-old British children from widely ranging backgrounds are interviewed about a range of subjects. Director Michael Apted plans to reinterview them at seven-year intervals to determine how their lives and attitudes have changed."
"Sans soleil","Documentary",""He wrote me...." A woman narrates the thoughts of a world traveler, meditations on time and memory expressed in words and images from places as far-flung as Japan, Guinea-Bissau, Iceland, and San Francisco."
"Bobby Fischer Against the World","Documentary,Biography,History","'Bobby Fischer Against the World' is a documentary feature exploring the tragic and bizarre life of the late chess master Bobby Fischer. The drama of Bobby Fischer's career was undeniable, from his troubled childhood, to his rock star status as World Champion and Cold War icon, to his life as a fugitive on the run. This film explores one of the most infamous and mysterious characters of the 20th century."
"Hot Coffee","Documentary","Seinfeld mocked it. Letterman put it on one of his Top Ten lists. More than 15 years later, the McDonald's coffee case continues to be cited as a prime example of how citizens use "frivolous" lawsuits to take unfair advantage of America's legal system. But is that an accurate portrayal of the facts? First-time filmmaker and former public interest lawyer Susan Saladoff uses the infamous legal battle that began with a spilled cup of coffee to investigate what's behind America's zeal for tort reform - which threatens to restrict the legal rights of everyday citizens and undermine the entire civil justice system."
"Nanking","Documentary,History,War","In 1937, the Japanese army invades China in a cruel war and after the fall of Shanghai, the soldiers head to the capital Nanking. A group of Western foreigners led by John Rabe, Minnie Vautrin, Bob Wilson and George Fitch create the Safety Zone, a sanctuary that was not bombed by the Japanese airplanes, to protect thousands of refugees. While the Japanese soldiers reach the town on 13 December 1937, raping, slaughtering and pillaging the civilian, the heroic group of Westerns defends the lives of about 250,000 Chinese sacrificing their own freedom, and succeeds to tell the world the crimes of war committed by the Japanese army in Nanking."
"The Pixar Story","Documentary","A look at the first years of Pixar Animation Studios - from the success of "Toy Story" and Pixar's promotion of talented people, to the building of its East Bay campus, the company's relationship with Disney, and its remarkable initial string of eight hits. The contributions of John Lasseter, Ed Catmull and Steve Jobs are profiled. The decline of two-dimensional animation is chronicled as three-dimensional animation rises. Hard work and creativity seem to share the screen in equal proportions."
"Second Skin","Documentary","Second Skin takes an intimate, disturbing look at three sets of computer gamers whose lives have been transformed by the emerging genre of computer games called Massively Multiplayer Online games (MMOs). World of Warcraft, Second Life, and Everquest allow millions of users to simultaneously interact in virtual spaces. Second Skin introduces us to couples who have fallen in love without ever meeting, disabled players whose lives have been given new purpose, those struggling with addiction, Chinese gold-farming sweatshop workers, wealthy entrepreneurs and legendary guild leaders--all living within a world that doesn't quite exist. Second Skin focuses on a couple who met in a virtual world, an addict whose life was ruined by MMOs, and a group of MMO gamers who spend most of their lives inside virtual worlds."
"Room 237","Documentary","A subjective documentary that explores the numerous theories about the hidden meanings within 'Stanley Kubrick (I)' 's Kubrick' 's film The Shining (1980). The film may be over 30 years old but it continues to inspire debate, speculation, and mystery. Five very different points of view are illuminated through voice over, film clips, animation and dramatic reenactments. Together they'll draw the audience into a new maze, one with endless detours and dead ends, many ways in, but no way out."
"The Central Park Five","Documentary","In 1989, five black and Latino teenagers from Harlem were arrested and later convicted of raping a white woman in New York City's Central Park. They spent between 6 and 13 years in prison before a serial rapist confessed that he alone had committed the crime, leading to their convictions being overturned. Set against a backdrop of a decaying city beset by violence and racial tension, THE CENTRAL PARK FIVE tells the story of that horrific crime, the rush to judgment by the police, a media clamoring for sensational stories and an outraged public, and the five lives upended by this miscarriage of justice."
"9 to 5: Days in Porn","Documentary","9to5 - Days in Porn focuses on the people behind a controversial and multi-billion dollar industry "The Adult Entertainment industry". It depicts their stories, each one different, unadorned and authentic, without glorification or prejudice. It delivers deep insight into their personal lives - from glamorous to grotesque - strange, fascinating, offensive, absurd and sometimes funny moments all at once."
"Hungry for Change","Documentary","HUNGRY FOR CHANGE exposes shocking secrets the diet, weight loss and food industries don't want you to know about deceptive strategies designed to keep you coming back for more. Find out what's keeping you from having the body and health you deserve."
"First Position","Documentary","First Position follows six talented young dancers (ages 9-19) from five continents as they prepare for a worldwide ballet competition that could transform their lives overnight."
"TT3D: Closer to the Edge","Documentary,Sport","By vividly recounting the TT's legendary rivalries and the Isle of Man's unique road racing history, this 3D feature documentary will discover why modern TT riders still risk their lives to win the world's most dangerous race. The Isle of Man Tourist Trophy is the greatest motorcycle road race in the world, the ultimate challenge for rider and machine. It has always called for a commitment far beyond any other racing event, and many have made the ultimate sacrifice in their quest for victory. A story about freedom of choice, the strength of human spirit and the will to win. It's also an examination of what motivates those rare few, this elite band of brothers who risk everything to win. The vision of top commercials director Richard de Aragues, this promises to be one of the most thrilling films of 2011."
"We Are Legion: The Story of the Hacktivists","Documentary","WE ARE LEGION: The Story of the Hacktivists, takes us inside the complex culture and history of Anonymous. The film explores early hacktivist groups like Cult of the Dead Cow and Electronic Disturbance Theater, and then moves to Anonymous' own raucous and unruly beginnings on the website 4Chan. Through interviews with current members - some recently returned from prison, others still awaiting trial - as well as writers, academics and major players in various "raids," WE ARE LEGION traces the collective's breathtaking evolution from merry pranksters to a full-blown, global movement, one armed with new weapons of civil disobedience for an online world."
"Kimjongilia","Documentary,Drama","For some, the Korean War was a clear example of American imperialism. For others, it was a valiant effort on the part of the UN and the Koreans to quash the spread of communism. For all Koreans, it was a tragedy. The country was not just divided; it was devastated. The death toll was astronomical, and the destruction profound. Many engage in assigning blame for the war according to their political beliefs, but this is a useless exercise. The point is that the human rights situation in North Korea today is catastrophic. KIMJONGILIA is the first film to let North Korean refugees tell their stories in their own words."
"Stories We Tell","Documentary","Actress/director/writer Sarah Polley conducts a series of interviews - "interrogations" as one of her interview subjects calls them - with family, friends and acquaintances. She wants her subjects to talk openly and honestly of their perspective of the "issue" that sparked this documentary, which starts off seemingly about the marriage of Sarah's parents, actors Michael Polley and the long deceased Diane Polley. Sarah's four siblings and her father talk about the issue as a long held family joke that started casually when Sarah was thirteen. Michael also provides a self-written monologue about the issue. That issue ultimately comes to light as the documentary progresses, and which affects Sarah and Michael the most among the living family members. But as that issue does come to light, the question becomes whether the movie is or should be about the issue itself, or if it should be about the perception of interviewees through the stories they tell about the issue. Much will depend on how Sarah ultimately wants to frame the movie through her editing process."
"Thinking XXX","Documentary","For a book project, photographer Timothy Greenfield-Sanders took photographs of 30 stars of adult movies, each pair of photographs in the same pose, clothed and nude. This film records the photo shoots and includes interviews with the performers and commentary from eight writers (and John Waters). The actors and writers discuss economics, nudity and exhibitionism, careers, and private lives."
"Food Matters","Documentary",""Let Thy Food Be Thy Medicine, And Thy Medicine Be Thy Food." - Hippocrates That is the message from the founding father of modern medicine echoed in this brave new documentary film brought to you by Producer-Directors James Colquhoun and Laurentine ten Bosch. 'Food Matters' is a hard hitting, fast paced look at our current state of health. Despite the billions of dollars of funding and research into new so-called cures we continue to suffer from a raft of chronic ills and every day maladies. Patching up an over-toxic and over-indulgent population with a host of toxic therapies and nutrient sparse foods is definitely not helping the situation. In a personal quest of discovery James & Laurentine together with a film crew and the editorial and production expertise of Enzo Tedeschi have set out on an independent mission to uncover the wholesome truth. The filmmakers have interviewed several world leaders in nutrition and natural healing who claim that not only are we harming our bodies with improper nutrition, but that the right kind of foods, supplements and detoxification can be used to treat chronic illnesses as fatal as terminally diagnosed cancer. 'Food Matters' seeks to uncover the business of disease and at the same time explore the safe, cheap and effective use of nutrition and supplementation for preventing and often reversing the underlying causative aspects of the illness. With the premise of the film being: access to solid information helps people invariably make better choices for their health. The 'Food Matters' duo have independently funded the film from start to finish in order to remain as unbiased as possible, delivering a clear and concise message to the world. Food Matters."
"American Movie","Documentary","On the northwest side of Milwaukee, Mark Borchardt dreams the American dream: for him, it's making movies. Using relatives, local theater talent, slacker friends, his Mastercard, and $3,000 from his Uncle Bill, Mark strives over three years to finish "Covan," a short horror film. His own personal demons (alcohol, gambling, a dysfunctional family) plague him, but he desperately wants to overcome self-doubt and avoid failure. In moments of reflection, Mark sees his story as quintessentially American, and its the nature and nuance of his dream that this film explores."
